timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-22T15:39:55,codecarbon,24aca043-eec3-42d6-8b7d-ef77c7db04e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32.18266137498722,3.662796622150526e-05,1.1381273224958638e-06,3.9865000000000004,0.0047,3.0,1.888344282857994e-05,1.2597775241850055e-05,1.9858649166671968e-05,5.133986723710196e-05,0.0,India,IND,karnataka,,,macOS-26.0.1-arm64-arm-64bit,3.10.15,3.1.0,8,Apple M2,1,Apple M2,77.591,12.9753,8.0,machine,N,1.0,0.0
