timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-22T15:34:36,codecarbon,f167d4f9-f7ca-4714-9bae-c60b3888a113,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.133433833994786,3.428948972951905e-05,1.5492168990449983e-06,0.2827,0.014100000000000001,3.0,1.9452357290077416e-05,1.1041204978126676e-07,2.8499354549179166e-05,4.806212388903785e-05,0.0,India,IND,karnataka,,,macOS-26.0.1-arm64-arm-64bit,3.10.15,3.1.0,8,Apple M2,1,Apple M2,77.591,12.9753,8.0,machine,N,1.0,0.0
