timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-22T15:33:06,codecarbon,2f6a785e-a998-4d3f-97e4-5bfc9fe7645c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.710754792002263,5.997177411452351e-05,2.6406772766373645e-06,2.6362,0.013999999999999999,3.0,5.493236553003713e-05,1.213285705867719e-07,2.9006198889158743e-05,8.405989298978264e-05,0.0,India,IND,karnataka,,,macOS-26.0.1-arm64-arm-64bit,3.10.15,3.1.0,8,Apple M2,1,Apple M2,77.591,12.9753,8.0,machine,N,1.0,0.0
